-0.000391883601	-0.0287678223	0.0132110156	-0.00919464137	0.0212763771	0.0106204972	0.017825352	-0.000126043262	0.00067347521	0.0535172075	-0.0394378826	0.0698193088	0.000907577341	0.0238842349	0.021496335	-0.00272213528	-0.0121253114	0.0294217691	0.00146558147	-0.0044721337	-0.0132171288	0.00876861531	0.0107672699	0.000589009374	-0.0018507645	0.00446457695	-0.0118427835	-0.0144863287	-0.00145857804	0.0128465826	0.00759438798	-0.0202707984	0.0279572364	0.00578099396	0.0550910309	0.0355173536	-0.00916148163	0.0119876321	0.00782951247	-0.00623899	0.00821712799	0.0127605796	-0.0362050869	-0.0109094949	0.00555960601	0.00242834026	0.0277763121	-0.0094024837	0.0102781523	-0.0295047853	-0.00275646686	0.0203329083	0.0707733408	0.0271836668	-0.0058282665	0.0063528344	0.0411321521	0.0083777057	0.000173901339	0.0299174991	0.0346924812	-0.00441759	-0.0176622	0.00121876143	0.0221762303	0.0137517825	0.0035081855	0.0106121078	-0.0255704485	0.0416130908	0.0110753011	0.0264420379	0.00948874559	-0.00231377943	0.0115015619	0.0273984987	-0.0013376734	-0.0102621736	-0.00379082817	0.016570013	-0.0148961488	0.0241699517	0.0415859073	0.00482543372	-0.00440862356	0.0169632956	0.033228524	-0.0190213844	-0.00925260782	-0.000174416578	0.00508720195	-0.016336726	0.00826449506	-0.00610495871	-0.0199318323	-0.0310567841	-0.00426027644	0.00209666672	0.00895724352	0.0219243392	-0.00267245597	0.0292380191	0.0421261042	-0.0164426062	-0.00792446826	0.0141430395	-0.00523352716	0.0475539751	0.0113567254	0.0427897908	0.0218467265	0.00679269899	-0.0226582494	-0.0183224212	-0.00218184548	0.00643720524	0.00259246561	0.00697276741	-0.0266080275	0.0127169015	-0.0231541842	0.02143047	0.0192884319	-0.0254946873	0.0188108739	-0.00464663841	-0.00560744572	-0.00709733414	-0.0138200698	0.0064201015	-0.0258309953	-0.00325099193	-0.0133260395	0.000570941193	0.0229815748	-0.000982503407	0.046898663	0.0160134025	-0.0178720914	-0.0130220959	0.0274765585	-0.0228343066	0.0127667589	-0.00323555479	-0.00708271889	-0.0307265874	0.0148485377	0.00333593087	5.81666282e-05	0.0160998907	-0.000867209514	0.0182021037	-0.00633895025	-0.0139710186	-0.0407080688	-0.0198941622	0.0539378189	-0.0112743117	0.0119646545	-0.00315855979	-0.0235014483	0.00931156799	-0.00818065833	0.00499531301	0.0195581261	0.0152259842	0.00142982334	-0.0384115353	-0.0305564571	-0.00489594741	-0.00438020146	0.0144969504	-0.00661061564	0.0238380376	-0.0251217708	0.0132464748	0.00282144803	-0.0012119055	0.018096691	-0.0187995341	0.0265325084	0.00307186507	0.0152595686	-0.0137898792	0.00620507216	0.00516269356	0.0228903499	-0.0206290074	-0.0165618919	-0.0153978076	0.00748735433	-0.00188547675	-0.00855408423	-0.000785138865	-0.0289880726	0.0188782495	0.0278497972	0.0263742376	0.0141076352	0.0213310923	0.0300858133	-0.038268581	0.00197691401	-0.0434924513	0.0167346504	-0.00169159402	0.00173573394	0.0289983526	0.0121283811	-0.0274989381	0.0102421241	0.00574798416	0.0169476215	-0.00657270802	0.00434485497	-0.0243517291	0.0133544793	0.0432465151	0.0125111174	-0.0264816787	0.0105647892	-0.00159240817	-0.000844555	0.0104519548	-0.0190543383	0.0036270523	0.00622988	-0.0087933559	0.0692423955	-0.0188343301	-0.00657416927	0.00723091094	-0.00365162734	0.00383289554	0.0445554219	0.0283087641	-0.0262863487	0.00862994511	0.0285153147	-0.0118299378	-0.00181745447	0.043562863	0.0175448917	0.00840927	0.0037612447	-0.011037034	-0.0124414889	-0.0196219701	-0.000721935299	0.0100903744	-0.00218035188	0.0208635405	0.0107484646	0.00617303373	0.00128407578	-0.0141669344	0.041176036	0.00952859502	0.0357750431	-0.00599059975	0.0057599782	-0.0260421969	-0.00248319469	-0.0153241232	-0.0013627304	-0.00360622257	1.56186743e-05	-0.0283673983	-0.0231952406	0.0104217045	0.0252904166	-0.00646284781	-0.00788778812	-0.000755452	0.0163593572	0.0173338726	0.00688315462	0.033392854	-0.0120319584	0.017984679	-0.0188641213	0.030837886	-0.0168647319	0.00428811647	0.0213880055	0.0134452479	-0.00969201233	-0.00362689095	0.0304398332	0.0136946114	0.0286245886	0.00335615757	0.00865949	-0.00425515976	0.0165378526	0.0193395969	0.00449586334	0.00958235376	-0.0257687382	0.00478123315	0.0095971413	0.0240623914	0.0139591433	5.03351584e-05	0.0139797777	0.0302218273	0.0507571027	-0.0221669283	-0.0414167345	0.0102338707	-0.00210205908	-0.0113596553	0.00896301	-0.0252095629	0.00376009	0.0225148629	-0.0375045091	0.00764675764	0.010519716	0.0296064243	-0.0284049213	0.0355832	0.0311102197	0.0207753703	-0.00159580831	0.0225051101	-0.00689438	-0.023804104	-0.0235834811	0.0117150322	0.00795109	0.0136096915	0.00680380454	0.00969368778	-0.0355441757	-0.0311998874	0.0251789596	0.00191100745	0.0253445208	-0.0293976143	0.000690130109	0.00403464586	-0.0191668626	-0.00846541766	0.0231596138	-0.0312687345	0.0174217932	0.0268983878	-0.00372425141	-0.0206539575	0.00447484851	0.0129284533	-0.0110434927	0.0291188508	-0.00649153814	0.00366177876	0.0135604404	0.040225774	0.0208221581	-0.0272516403	-0.0117131965	-0.00576531282	0.00376530318	-0.0025991716	0.0107913055	-0.00190052518	0.0298871379	-0.0307265874	0.0073795733	0.018846821	0.0185038559	0.0292907637	0.0362132229	0.00171674171	0.0167477056	0.0207359139	-0.0353882685	-0.0149584413	0.0144566903	-0.00634014886	-0.011986576	0.0149347316	0.00230127107	0.034395095	0.0160113778	0.019152062	0.00644929241	-0.00752801821	-0.000370935741	0.00244530314	-0.0355925933	-0.00716894353	0.00287496787	0.00971287582	0.0335259885	0.0212267768	-0.0121077299	0.0125072282	0.00266196881	0.0255688764	0.016133789	0.00512169814	-0.00119878352	0.0238409787	0.00936732627	0.00751267374	-0.0330529101	0.00117922993	-0.0598451383	0.0413410142	-0.00323497946	0.00801764149	0.0256976914	0.00412568357	0.0187947694	0.00583646446	-0.187610462	-0.0107007921	-5.36484185e-05	-0.0103197284	0.0188342016	-0.0275296	-0.0199101437	-0.0134559032	0.00654916139	0.0354719572	0.0104755303	-0.0372095965	0.0201565325	-0.0134071456	0.000996193616	0.00451735361	-0.0147223258	0.0157727599	0.0151947774	-0.0094471341	-0.000188885679	-0.000808307785	-0.0145276822	-0.158522815	0.0179879684	0.0115209399	0.00971352	-0.00763385277	0.0164355654	0.0147586707	-0.0187199898	0.0160405785	-0.0139035573	-0.0184836518	-0.00528580882	0.0424679331	0.0159986913	-0.0262677781	0.014936029	-0.0227349419	0.0107705444	0.0131603591	-0.0290974453	-0.0089407675	-0.042475719	-0.0164629426	-0.00538452808	0.00242704293	-0.0175569914	0.0291234348	0.0149396257	-0.0192705523	0.00869690534	0.0154326409	0.012470155	-0.18850106	-0.00172251	0.0253348965	0.00370961218	-0.012884195	0.0023262098	-0.00315862056	0.0144177899	-0.0274805389	0.02876685	0.00618871674	0.0154495975	0.00706265774	0.00745068071	-0.0118921176	-0.0197013449	-0.0168098249	0.0286398437	0.00266302284	-0.0153172631	0.00275262748	-0.00261920225	0.0204545818	0.0189402234	0.0202956758	-0.0124492459	0.0195529684	0.0118603474	-0.00794867612	0.0318273939	0.0328673162	-0.00295596034	-0.0056448211	0.0109070893	0.0343655795	0.00535598118	0.0170482751	0.012793025	0.0235475339	0.0283230226	0.00879163947	-0.0131235551	0.0106866881	-0.0214582775	0.0118446816	-0.00117476773	0.0241086837	0.0248210505	0.0330751538	0.0173971374	0.0165480878	0.0413946807	-0.0234936941	-0.0170125291	0.0196824465	0.0242237207	-0.00806183647	0.0339563452	0.00956411287	0.0302205309	0.0330130979	0.0374444798	0.00612258771	0.0224501863	0.0258161612	0.0111703062	0.0403387	0.0200178754	0.0231606942	-0.00220067	0.0130518069	-0.0104993721	0.00250486587	-0.0285163261	0.014613552	0.0222889893	0.0135727488	0.0210506469	0.0278012	-0.01213325	0.0130256591	-0.0454581939	0.0379052758	0.0113556804	-0.00599373318	0.00436793361	0.00167203404	0.0107651697	-0.0170596279	-0.000615850266	0.00608048169	-0.0182956401	-0.0032999434	-0.00332974643	-0.0285068117	-0.0182723738	-0.0154298777	0.0292717367	-0.00431413203	-0.000561014691	0.0290636718	0.00737474579	0.00232237275	0.014213	-0.00247656554	-0.00768622058	0.0351541713	0.102515899	0.0057667573	-0.00161449215	-0.0384722874	0.0036823221	0.0233351011	-0.0468034409	0.0389933065	0.00525742862	-0.000698538963	-0.0340428874	0.000722384197	-0.000320358	-0.0174318664	0.0372848175	0.00288229203	-0.00223936699	0.0120590134	0.00400070287	-0.00655110413	-0.0102387853	0.0109604057	0.0342582	0.00803577807	0.0141763566	0.0053110267	-0.00876920205	0.0112314904	-0.0517165512	0.0323106088	0.0182143562	0.0478174947	-0.0082580708	0.00769478409	0.009330865	0.0135242371	-0.00565403467	0.0217557903	0.0476713218	-0.0148431547	0.0167940501	0.0149101187	0.0177160688	-0.186458424	-0.0185246076	0.00777336443	-0.15084444	0.0320940688	-0.00511198211	0.0161903221	0.0189060662	-0.000712512236	0.00939660147	-0.0198020581	0.00604075473	0.0264385603	0.0345287174	-0.00881584082	0.000235155734	0.00142183236	-0.00438021543	0.00419071689	-0.0162269101	-0.0243782215	-0.00213685585	0.0283675753	0.0153522678	-0.0187111888	0.00856413692	-0.0032605466	-0.019548256	-0.0114973094	-0.0164558087	-0.0571047366	-0.00960115902	0.0129953371	-0.0401990041	-0.0270240698	-0.00752292667	0.00845213141	0.0472733	-0.00127731077	-0.00711404299	-0.0176598281	0.0214204472	-0.0171641875	0.0170109626	0.00297159515	-0.00437935628	-0.0168244559	0.0137944762	0.0244628396	-0.00749154	-0.0179907456	-0.015544313	-0.0138362115	0.00977934	-0.0333484747	0.0108937202	0.0263601542	-0.0091854427	-0.00236539938	0.0283408724	0.00971132	-0.0225482415	0.00152072043	0.00440561539	0.0285129957	0.0101336539	-0.031864617	0.00305699115	-0.0071408255	-0.0113420412	-0.0227398854	-0.0100521864	-0.0062913131	-0.00865680911	-0.00612091	-0.00501524378	0.0021337145	0.0101959631	-0.003970691	0.0313036516	-0.00494537735	0.0137536563	0.026521191	-0.0202032775	0.010323735	0.024099417	0.0166187435	-0.0131398728	-0.00924294256	-0.00345329405	-0.00934428349	-0.0466570891	0.0019566589	0.00043343252	0.0132992351	0.0157093033	0.0525788739	0.0179395583	-0.0174899232	0.0437121578	0.0117386179	-0.01397058	-0.0288839843	0.0110231936	-0.00108789129	-0.00304831075	0.0234057289	-0.0243514404	0.0194600038	-0.0253706146	-9.04074695e-05	0.0250072218	-0.0318076387	0.0186248515	-0.0119205089	0.0108350841	0.00987631269	0.0182549693	-0.00656385301	0.00903207343	0.017861044	0.0113854427	0.00833194	0.0038703226	0.005519256	0.0194974858	0.00948779751	-0.00595086068	-0.0024008397	0.0322364233	0.00801678281	-0.0121335341	-0.00420546578	-0.00199569948	0.0128468983	-0.0172768347	-0.00253507495	-0.01322765	0.0226858184	0.0149744721	0.00715013733	-0.0173834953	0.00926619116	-0.0249287393	0.0237784646	0.0324727334	-0.0199627653	-0.0384968817	0.0233231317	-0.0153125403	0.00946938898	0.00727667	0.00135539041	0.0101158181	0.0035718556	-0.0151029499	-0.000339625723	0.0975640044	-0.0324279405	0.00843785517	0.024531953	-0.00770424493	-0.00342067867	-0.0461179093	0.00656371377	0.00790462177	0.0167137962	-0.0292946827	-0.000470508676	-0.0242117587	0.0260179825	0.0136780981	-0.0249688681	0.0213163197	0.0179926027	0.0177188478	0.00876716804	0.0232312791	0.0435446352	0.0233662892	0.00440948084	-0.0536178797	-0.0200230815	0.00135136268	0.0116380258	0.0104026766	-0.00856764708	0.00408936758	-0.0201178174	-0.00249867095	0.0175289046	0.00605474878	0.0176102445	0.0255850535	0.0296376906	0.0182172712	-0.00211133715	0.00515781343	0.0285265129	-0.0406664796	-0.00675670058	0.0211885292	-0.00033780784	-0.00995475706	0.00869807322	0.00737745035	0.041472733	0.0442316756	-0.0131945321	-0.0184131432	0.000370958791	0.00354160857	0.0228663571	-0.0322020799	-0.0108787473	0.0262411404	-0.00513419556	-0.0197927654	0.0146947689	0.00811026711	0.0334864073	-0.000249888893	-0.0107330661	0.0165275689	0.0118177338	-0.00140168204	0.0205221	0.0392573588	-0.0501111634	0.0214447454	-0.0122173224	0.0256828889	-0.0153128365	-0.000162352124	0.00950943213	0.172364622	-0.00178822025	0.0131627982	-0.00688192667	0.0219486523	-0.00484541617	-0.0373020731	-0.00155658112	-0.00677014422	0.015337673	-0.0137500577	0.0178695172	0.00799370464	-0.0250765439	0.0106087923	-0.031891603	-0.0293456186	0.0246410705	-0.00328135025	-0.00376853021	0.0160542447	0.0198668893	0.012846753	-0.0167710725	-0.0174374282	-0.000127215026	0.0104707107	0.0156985037	-0.013538721	0.00447750604	0.0348010287	-0.0251763742	-0.0134155275	0.0105094891	-0.00686268369	0.0120591009	0.00321529	-0.00478439732	-0.000910670264	-0.00998069718	0.0302204415	0.00451308815	-0.0325718373	-0.00268577319	-0.0216477104	-0.0107880887	0.0190046635	-0.0315204822	0.011150443	0.00792807527	-0.0108515322	-0.00450401381	-0.00824118	-0.04272791	0.00411331467	0.0156340599	-0.0129858311	0.0305082556	0.0541963391	0.00587615138	0.0292709526	-0.0121145658	-0.0168363862	0.026488049	0.0361724719	-0.00661370298	0.00923329499	-0.0043912055	-0.00635801721	0.0197459795	0.0107963057	-0.0140232192	0.0215342604	-0.00588381058	0.00135120389	0.000212146202	-0.0182583816	0.00255464786	-0.00188400468	0.0404157862	-0.000999182113	-0.0162944477	-0.0283313487	0.00507823378	0.00536322733	-0.0202851966	0.0138497157	-0.0186336	0.0140144899	-0.0141485743	0.0272389371	-0.00129373046	-0.0374337919	-0.00107611541	0.0364458598	-0.0122486157	-0.00810715	0.0155811617	0.0192869455	-0.0155899338	0.0401822329	0.0127549656	-0.0188269876	-0.0190094784	0.0488564	-0.00785864331	-0.0139716929	0.0351854451	0.0228802767	0.00909173768	0.0172339883	-0.00799107179	-0.00455565192	0.00224739569	0.0318315	0.0194525588	-0.0336441621	0.0177452825	0.00376914488	0.0318083	0.00317535759	0.0269575696	-0.0143844383	0.0241818242	-0.0255526211	0.0091249207	-0.0324577093	-0.00936526	0.0215261374	0.008785001	-0.00490346877	-0.0182945132	-0.0394181758	-0.000358284713	0.00902457163	0.0287912413	-0.0286947861	0.00612349249	0.0148111563	0.0197870396	0.00760930777	0.0179728847	0.0121333282	-0.0129979011	0.0123244412	0.0129445791	0.0248622987	0.0155561278	0.00214451249	-0.00017343236	0.0211923104	0.0243189894	0.038900841	0.0516808033	0.0253051594	-0.00610444508	-0.0194772929	-0.00703735417	-0.0167057607	-0.0207471885	-0.0404813848	-0.0114201829	0.0103921676	-0.0020213204	-0.0203146897	-0.0042797979	-0.00312465336	-0.00556843122	0.0191714372	0.00865576	0.0254435595	0.0753001496	0.021818867	0.00668547256	-0.0286233835	0.0365951881	-0.00808506	0.00982004218	0.0048374068	0.0031483795	-0.00747187762	0.0155152529	0.0182021186	-0.018629333	-0.0309148	-0.00395223266	0.0188788213	0.0116672143	-0.00819738116	-0.0068302704	0.0376793891	0.0273532774	-0.0162836518	0.0129515054	-0.000926510314	-0.00197235099	-0.020961469	-0.170530558	0.0151115656	0.0306959543	-0.0123180579	-0.00616792869	-0.00566076161	2.97259594e-05	0.00810696185	-0.0165913869	0.0300724618	0.0171411168	0.00876170862	-0.0179679524	0.00863008294	0.00564264599	0.0270771664	-0.00508514652	0.0253360756	0.00927583221	-0.00889292732	-0.0237443373	-0.0232759099	-0.000650339061	-0.000566557457	0.0447189398	0.166740045	-0.00776898907	0.00431486638	-0.0312279407	0.00849755947	-0.00144732394	-0.0045630997	-0.0236208327	0.0236482844	0.0155527694	0.0319919884	0.0446317568	0.00202430249	-0.0299994852	0.00531784445	-0.0327974856	0.0479925126	0.00592126325	-0.000484564196	0.0141568743	0.0193548743	0.0130045302	0.00465701753	-0.00478628557	-0.00738330325	0.0323655345	0.0275237337	0.0489899032	-0.0361181907	0.0132636363	-0.0372402705	-0.0109127713	-0.0245791953	-0.0129618859	-0.00977360085	-0.00490469765	0.0173456445	0.0237359218	-0.0103265811	-0.0276653953	0.00961744785	0.0284839049	-0.0340228826	-0.00347445952	0.17589815	-0.0198252145	-0.00248125638	-0.00515263574	-0.00626446912	0.011055734	0.0192714334	0.0200111121	0.0233349111	-0.00341834547	0.0229628868	0.000683194899	0.0106330318	-0.00580844376	-0.0025254318	-0.00374449324	-0.0109384991	0.00671819085	0.038146697	0.00744248927	-0.014545395	0.00522612408	-0.0302251521	-0.0125218984	-0.00264475611	-0.00445134751	-0.0187129695	0.0377155691	0.00732228626	0.0142392889	-0.00855770521	0.0185780618	-0.0338216536	0.000532579608	0.0214924943	0.0150284236	0.00283343694	0.00899687875	0.0142419292	-0.188306376	-0.0015681776	-0.00374391745	-0.0199369639	0.0036790017	0.0189285278	-0.0100726048	0.00332830776	0.196816429	0.0081304526	0.00695861736	-0.00571988383	0.0144256856	-0.00905545894	-0.0340391174	0.00784602202	0.00790756	-0.0109933438	0.0268506557	0.0189974364	0.0240837038	0.0187131222	-0.00244469615	-0.00348442583	-0.0387722515	0.0220161639	0.00916416105	-0.000915058132	0.00598388352	-0.0108572841	-0.0168727525	0.0261590313	-0.18610549	0.00279521546	-0.0168405864	-0.00129840057	0.0297293104	0.0035562159	0.0167450495	-0.0232254025	-0.00909310393	-0.066975534	0.0113487197	-0.00300166081	0.0355353244	-0.0124528734	0.0272624809	-0.187710911	0.00546453567	-0.00784145761	0.000913796306	0.0215957668	0.0185272358	-0.0188910682	-0.017690137	0.017270159	0.00962956063	0.00267206901	0.00659843441	0.0212063715	0.0138384169	0.00459370483	0.0137662673	-0.0122425584	0.00629999535	-0.0177333355	-0.00202298607	-0.0526370779	-0.00344198826	0.0102087809	0.00139132352	-0.0064912159	-0.00193620217	0.0250126831	-0.0106414342	-0.0197294839	0.0273919571	0.0115659032	0.00596591	-0.0199578721	-0.00131267577	0.00197890634	-0.00232621748	-0.0114362584	-0.00633855211	0.00380949979	-0.00595212821	0.0203129929	0.0155599769	-0.0162743852	0.0353243165	0.0148909921	-0.0045330897	0.0241170879	0.0395489261	0.00641702954	-0.0200605579	0.0216429606	0.000401136756	-0.00110513577	-0.0146736605	-0.0123569109	-0.00271862489	-0.00971204	0.0195795391	0.0090429252	0.0157987196	0.0170868337	-0.049082689	0.0312873162	-0.0462777913	-0.00744392	-0.0139139546	-0.0097702872	-0.00323793874	0.0174907744	-0.0176239088	0.0287287887	0.00591746299	-0.016185917	0.0158655439	-0.0117342649	0.00906461757	-0.023923561	0.0153518431	-0.0472228378	0.0381331183	-0.0111249574	-0.024422681	0.0304619595	-0.0221195985	0.0240594652	0.0271621067	0.00329517853	0.0150898453	0.0199651867	-0.0142208561	0.0264133923	0.022702923	0.000355136581	4.10465473e-05	-0.0190960169	0.00551958848	-0.0149114076	0.0334981754	0.0144390166	-0.0068414975	-0.0103704967	-0.00260611274	-0.000803464616	-0.00769483857	0.0121505214	-0.0177713521	0.0115643395	0.0225067902	0.0238099117	0.0210984	0.0099394219	0.0298154503	-0.0324048288	0.053840708	0.000172183893	-0.00316606765	0.00941990223	-0.0166347139	0.0131973028	0.00421604	0.0108303772	-0.0106407413	-0.028697174	0.0451508164	-0.0326627418	-0.0217753202	0.0167425573	0.0386092514	0.0279848166	-0.000787014316	-0.0117355241	-0.0163687691	-0.0316489674	-0.00971959531	0.00388951087	0.0250195041	0.0201763678	-0.0104584778	0.0235058814	-0.0211155768	-0.00930895656	-0.00759636145	0.0371436141	-0.00126892165	-0.0161887426	-0.00397816766	0.0543212816	-0.0184750427	0.0236125942	0.0398019552	0.0225879624	0.0292761661	-0.020216845	-0.00292189931	0.0028448482	0.007361372	0.0287257377	0.00957331248	-0.0051658852	-0.0122171212	-0.0149443159	0.0454497561	-0.0193327386	-0.0163039174	0.00479620183	-0.0194652695	0.00117955275	-0.0258564167	-0.0198481567	0.0201519411	0.0174117032	0.0484168977	0.0130413482	-0.0124781281	0.00530478265	-0.00203425274	-0.0171767138	0.0298818927	-0.00401763292	-0.00543550309	-0.00454582321	-0.00474904198	-0.0070070629	0.028159244	-0.0489277467	-0.0186933037	0.0128016034	-0.0354864448	0.0101084989	-0.0140822874	-0.0354331657	-0.0082348	0.00440136204	-0.0210602973	0.0202685054	-0.0060283062	0.0366163738	-0.0235051345	0.00327198161	-0.0185482204
